week,away,away_score,home,home_score,neutral,away_state,home_state
2,Adena (Frankfort),43,Fairfield Christian Academy (Lancaster),45,0,,
2,Aiken (Cincinnati),6,Purcell Marian (Cincinnati),26,0,,
2,Amanda-Clearcreek (Amanda),10,Unioto (Chillicothe),29,0,,
2,Anna (Anna),21,Brookville (Brookville),28,0,,
2,Ansonia (Ansonia),56,Covington (Covington),0,0,,
2,Antwerp (Antwerp),54,Edon (Edon),24,0,,
2,Arcadia (Arcadia),7,Lakota (Kansas),31,0,,
2,Arlington (Arlington),3,Allen East (Harrod),28,0,,
2,Aurora (Aurora),14,Riverside (Painesville),31,0,,
2,Avon (Avon),28,Canton McKinley (Canton),7,0,,
2,Ayersville (Defiance),42,Jefferson (Delphos),26,0,,
2,Badin (Hamilton),10,St Francis DeSales (Columbus),6,0,,
2,Batavia (Batavia),20,Blanchester (Blanchester),35,0,,
2,Bath (Lima),42,Van Wert (Van Wert),64,0,,
2,Beachwood (Beachwood),6,Chagrin Falls (Chagrin Falls),47,0,,
2,Beaver Local (East Liverpool),41,Salem (Salem),20,0,,
2,Bellefontaine (Bellefontaine),25,Coldwater (Coldwater),28,0,,
2,Belmont (Dayton),0,Chaminade Julienne (Dayton),67,0,,
2,Berea-Midpark (Berea),21,Nordonia (Macedonia),30,0,,
2,Berne Union (Sugar Grove),12,Notre Dame (Portsmouth),28,0,,
2,Bethel (Tipp City),0,Kenton Ridge (Springfield),44,0,,
2,Bethel-Tate (Bethel),18,Bishop Brossart (Alexandria),14,0,,KY
2,Bishop Hartley (Columbus),17,Bloom-Carroll (Carroll),28,0,,
2,Bishop Rosecrans (Zanesville),7,Eastern (Reedsville),40,0,,
2,Bishop Watterson (Columbus),42,Dublin Scioto (Dublin),0,0,,
2,Bowling Green (Bowling Green),51,Fostoria (Fostoria),28,0,,
2,Brookside (Sheffield),0,Huron (Huron),49,0,,
2,Brunswick (Brunswick),21,Olmsted Falls (Olmsted Falls),33,0,,
2,Brush (Lyndhurst),6,Shaker Heights (Shaker Heights),36,0,,
2,Bryan (Bryan),42,Maumee (Maumee),35,0,,
2,Buckeye (Medina),28,Amherst Steele (Amherst),13,0,,
2,Buckeye Valley (Delaware),35,Jonathan Alder (Plain City),56,0,,
2,Butler (Vandalia),27,Piqua (Piqua),3,0,,
2,Harrison Central (Cadiz),26,Buckeye Trail (Lore City),14,0,,
2,Calvert (Tiffin),35,Monroeville (Monroeville),34,0,,
2,Cambridge (Cambridge),14,John Glenn (New Concord),42,0,,
2,Canfield (Canfield),14,Mansfield Senior (Mansfield),24,0,,
2,Cardinal (Middlefield),13,Pymatuning Valley (Andover),28,0,,
2,Carey (Carey),14,Galion (Galion),21,0,,
2,Carrollton (Carrollton),14,Philo (Duncan Falls),20,0,,
2,Catholic Central (Springfield),0,Troy Christian (Troy),18,0,,
2,Cedarville (Cedarville),35,East Clinton (Sabina),0,0,,
2,Centennial (Columbus),22,South (Columbus),36,0,,
2,Centerville (Centerville),14,Dublin Coffman (Dublin),22,0,,
2,Central Catholic (Toledo),35,Whitmer (Toledo),8,0,,
2,Chalker (Southington),54,Sebring McKinley (Sebring),6,0,,
2,Chardon (Chardon),49,Tiffin Columbian (Tiffin),50,0,,
2,Chillicothe (Chillicothe),0,London (London),21,0,,
2,Chippewa (Doylestown),0,Tuslaw (Massillon),34,0,,
2,Cincinnati Country Day (Cincinnati),33,Bradford (Bradford),6,0,,
2,Cincinnati Hills Christian Academy (Cincinnati),22,Bishop Ready (Columbus),56,0,,
2,Clay (Oregon),42,Sylvania Northview (Sylvania),35,0,,
2,Clearview (Lorain),40,Lakewood (Lakewood),41,0,,
2,Cloverleaf (Lodi),17,Keystone (La Grange),7,0,,
2,Clyde (Clyde),44,Start (Toledo),12,0,,
2,Colerain (Cincinnati),3,Middletown (Middletown),20,0,,
2,Colonel Crawford (North Robinson),57,Cardinal Stritch Catholic (Oregon),13,0,,
2,Thurgood Marshall (Dayton),6,Archbishop Alter (Kettering),49,0,,
2,Columbia (Columbia Station),41,Fairview (Fairview Park),27,0,,
2,Columbiana (Columbiana),14,McDonald (McDonald),21,0,,
2,Columbus Academy (Gahanna),33,Cardington-Lincoln (Cardington),8,0,,
2,Conotton Valley (Bowerston),0,Malvern (Malvern),28,0,,
2,Coventry (Akron),6,Berkshire (Burton),50,0,,
2,Crestline (Crestline),0,Waynesfield-Goshen (Waynesfield),63,0,,
2,Crestview (Columbiana),6,Southern (Salineville),38,0,,
2,Crestview (Convoy),13,McComb (McComb),55,0,,
2,Crestwood (Mantua),36,Minerva (Minerva),21,0,,
2,Cuyahoga Falls (Cuyahoga Falls),33,Springfield (Akron),6,0,,
2,Danville (Danville),67,Bucyrus (Bucyrus),6,0,,
2,Dayton Christian (Miamisburg),6,Worthington Christian (Worthington),48,0,,
2,Delta (Delta),31,Fairview (Sherwood),28,0,,
2,Dover (Dover),40,Canton South (Canton),50,0,,
2,Dublin Jerome (Dublin),31,Reynoldsburg (Reynoldsburg),13,0,,
2,East Knox (Howard),14,Crestview (Ashland),20,0,,
2,Eastwood (Pemberville),42,Elmwood (Bloomdale),7,0,,
2,Edgerton (Edgerton),46,Hilltop (West Unity),12,0,,
2,Edgewood (Trenton),0,Clinton-Massie (Clarksville),42,0,,
2,Edison (Richmond),35,Independence (Independence),0,0,,
2,Elgin (Marion),32,Ridgedale (Morral),0,0,,
2,Elida (Elida),13,Shawnee (Lima),9,0,,
2,Elyria (Elyria),12,Lorain (Lorain),31,0,,
2,Fairbanks (Milford Center),6,Indian Lake (Lewistown),22,0,,
2,Fairfield Union (Lancaster),38,Meigs (Pomeroy),0,0,,
2,Fairless (Brewster),14,Tuscarawas Valley (Zoarville),45,0,,
2,Fairport Harding (Fairport Harbor),6,Lisbon David Anderson (Lisbon),14,0,,
2,Bishop Fenwick (Franklin),49,Talawanda (Oxford),0,0,,
2,Field (Mogadore),0,Bay (Bay Village),31,0,,
2,Findlay (Findlay),43,Lima Senior (Lima),0,0,,
2,Firelands (Oberlin),30,Vermilion (Vermilion),0,0,,
2,Firestone (Akron),53,Copley (Copley),28,0,,
2,Fort Frye (Beverly),62,Belpre (Belpre),0,0,,
2,Franklin (Franklin),7,Marion Local (Maria Stein),63,0,,
2,Franklin Heights (Columbus),14,Westland (Galloway),26,0,,
2,Fremont Ross (Fremont),21,Sandusky (Sandusky),15,0,,
2,Gallia Academy (Gallipolis),30,Athens (The Plains),0,0,,
2,Garaway (Sugarcreek),40,Waynedale (Apple Creek),12,0,,
2,Genoa Area (Genoa),42,Bowsher (Toledo),6,0,,
2,Gilmour Academy (Gates Mills),49,Warrensville Heights (Warrensville Heights),18,0,,
2,Girard (Girard),49,Liberty (Youngstown),7,0,,
2,GlenOak (Canton),7,Massillon Washington (Massillon),56,0,,
2,Glenville (Cleveland),34,Olentangy Liberty (Powell),10,0,,
2,Goshen (Goshen),19,Hillsboro (Hillsboro),56,0,,
2,Grand Valley (Orwell),0,Edgewood (Ashtabula),55,0,,
2,Granville (Granville),15,Clear Fork (Bellville),0,0,,
2,Green (Franklin Furnace),13,Grove City Christian (Grove City),49,0,,
2,Green (Uniontown),21,South Range (Canfield),7,0,,
2,Greeneview (Jamestown),20,Waynesville (Waynesville),24,0,,
2,Greenon (Enon),0,Northwestern (Springfield),34,0,,
2,Grove City (Grove City),21,Hilliard Davidson (Hilliard),48,0,,
2,Hamilton (Hamilton),21,Lakota East (Liberty Township),0,0,,
2,Marion Harding (Marion),6,Ashland (Ashland),14,0,,
2,Harrison (Harrison),7,East Central (St Leon),42,0,,IN
2,Harvey (Painesville),0,Perry (Perry),33,0,,
2,Hicksville (Hicksville),28,Swanton (Swanton),6,0,,
2,Highland (Medina),35,North Royalton (North Royalton),7,0,,
2,Hilliard Bradley (Hilliard),28,Hilliard Darby (Hilliard),10,0,,
2,Archbishop Hoban (Akron),44,Cathedral Prep (Erie),12,0,,PA
2,Hopewell-Loudon (Bascom),32,Mohawk (Sycamore),7,0,,
2,Hudson (Hudson),45,Hoover (North Canton),8,0,,
2,Huntington (Chillicothe),14,Eastern (Beaver),31,0,,
2,Independence (Columbus),22,East (Columbus),32,0,,
2,Indian Creek (Wintersville),7,East Liverpool (East Liverpool),27,0,,
2,Indian Hill (Cincinnati),42,Northwest (Cincinnati),7,0,,
2,Jackson-Milton (North Jackson),47,Newton Falls (Newton Falls),14,0,,
2,John Adams (Cleveland),0,Claymont (Uhrichsville),60,0,,
2,John Hay (Cleveland),9,Cleveland Central Catholic (Cleveland),6,0,,
2,John Marshall (Cleveland),6,Rocky River (Rocky River),42,0,,
2,Johnstown (Johnstown),50,Coshocton (Coshocton),36,0,,
2,Garfield (Akron),0,Revere (Richfield),42,0,,
2,Kenston (Chagrin Falls),49,West Geauga (Chesterland),14,0,,
2,Lake (Millbury),33,Northwood (Northwood),0,0,,
2,Lake (Uniontown),42,Boardman (Youngstown),31,0,,
2,Lakeview (Cortland),32,Jefferson Area (Jefferson),13,0,,
2,Lancaster (Lancaster),36,Hamilton Township (Columbus),57,0,,
2,La Salle (Cincinnati),31,Northmont (Clayton),35,0,,
2,Lexington (Lexington),19,Shelby (Shelby),50,0,,
2,Liberty-Benton (Findlay),14,Columbus Grove (Columbus Grove),24,0,,
2,Liberty Center (Liberty Center),47,Napoleon (Napoleon),6,0,,
2,Liberty Union (Baltimore),23,Lakewood (Hebron),28,0,,
2,Licking Heights (Pataskala),7,Tri-Valley (Dresden),42,0,,
2,Licking Valley (Newark),17,Heath (Heath),46,0,,
2,Gahanna Lincoln (Gahanna),34,Groveport Madison (Groveport),3,0,,
2,Linden McKinley (Columbus),0,Africentric Early College (Columbus),50,0,,
2,Little Miami (Morrow),14,West Clermont (Cincinnati),33,0,,
2,Logan (Logan),6,Teays Valley (Ashville),28,0,,
2,Logan Elm (Circleville),43,Westfall (Williamsport),6,0,,
2,Loudonville (Loudonville),7,Utica (Utica),49,0,,
2,Louisville (Louisville),22,Zanesville (Zanesville),0,0,,
2,Loveland (Loveland),14,Anderson (Cincinnati),48,0,,
2,Lowellville (Lowellville),33,Campbell Memorial (Campbell),14,0,,
2,Lucas (Lucas),17,Hillsdale (Jeromesville),21,0,,
2,Madeira (Cincinnati),7,Shawnee (Springfield),35,0,,
2,Madison Comprehensive (Mansfield),0,River Valley (Caledonia),42,0,,
2,Manchester (New Franklin),13,Sandy Valley (Magnolia),49,0,,
2,Manchester (Manchester),14,Sciotoville Community (Portsmouth),46,0,,
2,Maple Heights (Maple Heights),6,Brecksville-Broadview Heights (Broadview Heights),27,0,,
2,Mapleton (Ashland),42,Wellington (Wellington),18,0,,
2,Mariemont (Cincinnati),28,Norwood (Norwood),7,0,,
2,Marietta (Marietta),20,West Muskingum (Zanesville),38,0,,
2,Marion-Franklin (Columbus),32,Delaware Hayes (Delaware),38,0,,
2,Mason (Mason),24,Oak Hills (Cincinnati),14,0,,
2,Mathews (Vienna),28,Southeast (Ravenna),48,0,,
2,Mayfield (Mayfield),35,Jackson (Massillon),36,0,,
2,McClain (Greenfield),14,Northwest (McDermott),13,0,,
2,Niles McKinley (Niles),28,Alliance (Alliance),45,0,,
2,Archbishop McNicholas (Cincinnati),17,Wheelersburg (Wheelersburg),20,0,,
2,Meadowbrook (Byesville),16,Indian Valley (Gnadenhutten),47,0,,
2,Meadowdale (Dayton),22,Woodward (Cincinnati),18,0,,
2,Mechanicsburg (Mechanicsburg),7,New Bremen (New Bremen),28,0,,
2,St Marys Memorial (St Marys),15,Celina (Celina),37,0,,
2,Miami East (Casstown),20,Carlisle (Carlisle),34,0,,
2,Miamisburg (Miamisburg),14,Bellbrook (Bellbrook),10,0,,
2,Miami Valley Christian Academy (Cincinnati),21,Clermont Northeastern (Batavia),33,0,,
2,Midview (Grafton),23,North Olmsted (North Olmsted),6,0,,
2,Mifflin (Columbus),6,Bexley (Columbus),47,0,,
2,Milford (Milford),34,Lebanon (Lebanon),29,0,,
2,Miller (Corning),44,Frontier (New Matamoras),12,0,,
2,Millersport (Millersport),28,Vanlue (Vanlue),56,0,,
2,Mineral Ridge (Mineral Ridge),49,Orange (Pepper Pike),14,0,,
2,Minford (Minford),21,Chesapeake (Chesapeake),22,0,,
2,Minster (Minster),35,Graham Local (St Paris),0,0,,
2,Mississinawa Valley (Union City),21,Dixie (New Lebanon),35,0,,
2,Monroe (Monroe),0,Wyoming (Cincinnati),13,0,,
2,Monroe Central (Woodsfield),43,Bridgeport (Bridgeport),0,0,,
2,Mount Vernon (Mount Vernon),28,Newark (Newark),35,0,,
2,New Albany (New Albany),14,Canal Winchester (Canal Winchester),20,0,,
2,Newark Catholic (Newark),9,Nelsonville-York (Nelsonville),21,0,,
2,Newcomerstown (Newcomerstown),27,Beallsville (Beallsville),0,0,,
2,New Lexington (New Lexington),33,Maysville (Zanesville),10,0,,
2,New Philadelphia (New Philadelphia),14,Steubenville (Steubenville),29,0,,
2,New Richmond (New Richmond),39,Williamsburg (Williamsburg),54,0,,
2,North (Akron),14,Twinsburg (Twinsburg),58,0,,
2,North (Eastlake),35,Norwalk (Norwalk),0,0,,
2,North Baltimore (North Baltimore),21,Hardin Northern (Dola),49,0,,
2,Northeastern (Springfield),22,Riverside (De Graff),23,0,,
2,Northridge (Dayton),12,Oakwood (Dayton),38,0,,
2,Northridge (Johnstown),17,Fredericktown (Fredericktown),19,0,,
2,Northwest (Canal Fulton),21,Marlington (Alliance),31,0,,
2,Northwestern (West Salem),6,Black River (Sullivan),12,0,,
2,Norwayne (Creston),33,Canton Central Catholic (Canton),7,0,,
2,Notre Dame-Cathedral Latin (Chardon),38,Lakeside (Ashtabula),8,0,,
2,Oak Harbor (Oak Harbor),44,Woodward (Toledo),0,0,,
2,Oak Hill (Oak Hill),0,Piketon (Piketon),34,0,,
2,Oberlin (Oberlin),6,Brooklyn (Brooklyn),28,0,,
2,Olentangy Berlin (Delaware),31,Olentangy Orange (Lewis Center),24,0,,
2,Olentangy (Lewis Center),53,Medina (Medina),28,0,,
2,Ontario (Ontario),35,Centerburg (Centerburg),0,0,,
2,Orrville (Orrville),31,West Holmes (Millersburg),35,0,,
2,Ottawa-Glandorf (Ottawa),29,Kenton (Kenton),52,0,,
2,Ottawa Hills (Toledo),40,Evergreen (Metamora),7,0,,
2,Paint Valley (Bainbridge),13,West Jefferson (West Jefferson),49,0,,
2,Pandora-Gilboa (Pandora),21,Bluffton (Bluffton),28,0,,
2,Parkway (Rockford),48,North Central (Pioneer),27,0,,
2,Paulding (Paulding),8,Spencerville (Spencerville),35,0,,
2,Perkins (Sandusky),62,Elyria Catholic (Elyria),19,0,,
2,Perrysburg (Perrysburg),17,Marysville (Marysville),14,0,,
2,Pleasant (Marion),20,Wynford (Bucyrus),22,0,,
2,Poland Seminary (Poland),41,Howland (Warren),0,0,,
2,Portsmouth (Portsmouth),14,Portsmouth West (West Portsmouth),31,0,,
2,Princeton (Cincinnati),18,Lakota West (West Chester),3,0,,
2,Ravenna (Ravenna),3,Mogadore (Mogadore),21,0,,
2,Rhodes (Cleveland),18,Westlake (Westlake),45,0,,
2,Ridgemont (Mt Victory),62,Perry (Lima),28,0,,
2,Ridgewood (West Lafayette),57,River View (Warsaw),6,0,,
2,Rittman (Rittman),52,Windham (Windham),0,0,,
2,Rogers (Toledo),20,Springfield (Holland),30,0,,
2,Kent Roosevelt (Kent),0,Cuyahoga Valley Christian Academy (Cuyahoga Falls),30,0,,
2,Rossford (Rossford),21,Port Clinton (Port Clinton),52,0,,
2,St Charles (Columbus),37,Beechcroft (Columbus),18,0,,
2,St Clairsville (St Clairsville),54,Martins Ferry (Martins Ferry),0,0,,
2,St Henry (St Henry),0,Archbold (Archbold),29,0,,
2,St Ignatius (Cleveland),16,Mentor (Mentor),14,0,,
2,St John School (Ashtabula),12,Wickliffe (Wickliffe),48,0,,
2,St John's Jesuit (Toledo),19,Anthony Wayne (Whitehouse),48,0,,
2,Villa Angela-St Joseph (Cleveland),47,Cardinal Mooney (Youngstown),21,0,,
2,St Joseph Central Catholic (Fremont),0,Buckeye Central (New Washington),67,0,,
2,St Mary Central Catholic (Sandusky),20,Holgate (Holgate),54,0,,
2,St Paul (Norwalk),6,Edison (Milan),42,0,,
2,St Thomas Aquinas (Louisville),8,Smithville (Smithville),51,0,,
2,St Vincent-St Mary (Akron),16,Perry (Massillon),14,0,,
2,Seneca East (Attica),8,Gibsonburg (Gibsonburg),12,0,,
2,Shadyside (Shadyside),14,Shenandoah (Sarahsville),53,0,,
2,Shaw (East Cleveland),0,Youngstown East (Youngstown),58,0,,
2,Sheridan (Thornville),24,Watkins Memorial (Pataskala),19,0,,
2,Solon (Solon),13,Strongsville (Strongsville),18,0,,
2,South (Willoughby),6,Madison (Madison),41,0,,
2,South Central (Greenwich),0,Northmor (Galion),60,0,,
2,Southeastern (Chillicothe),27,Madison-Plains (London),6,0,,
2,South Gallia (Crown City),34,River Valley (Bidwell),13,0,,
2,Southern (Racine),6,Crooksville (Crooksville),31,0,,
2,Springfield (New Middletown),42,Brookfield (Brookfield),7,0,,
2,Stebbins (Riverside),14,Sidney (Sidney),28,0,,
2,Stow-Munroe Falls (Stow),23,Barberton (Barberton),47,0,,
2,Streetsboro (Streetsboro),49,Normandy (Parma),27,0,,
2,Struthers (Struthers),22,Geneva (Geneva),31,0,,
2,Stryker (Stryker),42,North Adams-Jerome,0,0,,MI
2,Sycamore (Cincinnati),24,Fairfield (Fairfield),21,0,,
2,Sylvania Southview (Sylvania),51,Waite (Toledo),14,0,,
2,Symmes Valley (Willow Wood),0,Rock Hill (Ironton),28,0,,
2,Taft (Cincinnati),40,Reading (Reading),27,0,,
2,Tallmadge (Tallmadge),10,Ellet (Akron),0,0,,
2,Tecumseh (New Carlisle),28,Archbishop Carroll (Dayton),14,0,,
2,Tinora (Defiance),27,Otsego (Tontogany),19,0,,
2,Tippecanoe (Tipp City),27,Fairborn (Fairborn),6,0,,
2,Toronto (Toronto),48,East Palestine (East Palestine),0,0,,
2,Triad (North Lewisburg),0,North Union (Richwood),41,0,,
2,Tri-Village (New Madison),48,Preble Shawnee (Camden),14,0,,
2,Triway (Wooster),7,Highland (Marengo),26,0,,
2,Trotwood-Madison (Trotwood),38,Kettering Fairmont (Kettering),8,0,,
2,Troy (Troy),58,Greenville (Greenville),0,0,,
2,Turpin (Cincinnati),10,Kings (Kings Mills),38,0,,
2,Tri-County North (Lewisburg),21,National Trail (New Paris),28,0,,
2,Twin Valley South (West Alexandria),42,Arcanum (Arcanum),13,0,,
2,Union Local (Belmont),48,Buckeye Local (Rayland),7,0,,
2,United (Hanoverton),42,East Canton (East Canton),21,0,,
2,University School (Hunting Valley),18,Norton (Norton),49,0,,
2,Upper Arlington (Upper Arlington),41,Big Walnut (Sunbury),14,0,,
2,Upper Sandusky (Upper Sandusky),26,Mount Gilead (Mount Gilead),12,0,,
2,Upper Scioto Valley (McGuffey),56,Cory-Rawson (Rawson),14,0,,
2,Urbana (Urbana),28,Fort Recovery (Fort Recovery),20,0,,
2,Ursuline (Youngstown),38,Padua Franciscan (Parma),7,0,,
2,Valley Forge (Parma Heights),6,North Ridgeville (North Ridgeville),41,0,,
2,Valley View (Germantown),60,Milton-Union (West Milton),7,0,,
2,Van Buren (Van Buren),0,Leipsic (Leipsic),48,0,,
2,Versailles (Versailles),35,Fort Loramie (Fort Loramie),0,0,,
2,Vinton County (McArthur),19,Circleville (Circleville),8,0,,
2,Walnut Hills (Cincinnati),0,Winton Woods (Cincinnati),48,0,,
2,Walnut Ridge (Columbus),14,Dunbar (Dayton),34,0,,
2,Wapakoneta (Wapakoneta),13,Defiance (Defiance),16,0,,
2,Warren (Vincent),22,Morgan (McConnelsville),33,0,,
2,Washington (Washington Court House),39,Western Brown (Mount Orab),20,0,,
2,Waterford (Waterford),14,Caldwell (Caldwell),41,0,,
2,Waterloo (Atwater),21,Leetonia (Leetonia),0,0,,
2,Wauseon (Wauseon),3,Bellevue (Bellevue),26,0,,
2,Waverly (Waverly),42,Zane Trace (Chillicothe),28,0,,
2,Wayne (Huber Heights),20,Pickerington Central (Pickerington),25,0,,
2,Wayne Trace (Haviland),12,Patrick Henry (Hamler),34,0,,
2,Wellston (Wellston),21,Fairland (Proctorville),56,0,,
2,West (Columbus),18,Grandview Heights (Columbus),34,0,,
2,West Branch (Beloit),34,Woodridge (Peninsula),13,0,,
2,Western Hills (Cincinnati),20,Roger Bacon (St Bernard),39,0,,
2,Western Reserve (Berlin Center),28,Conneaut (Conneaut),24,0,,
2,Western Reserve (Collins),44,Margaretta (Castalia),43,0,,
2,Westerville North (Westerville),42,Central Crossing (Grove City),21,0,,
2,Westerville South (Westerville),33,Westerville Central (Westerville),30,0,,
2,West Liberty-Salem (West Liberty),42,Benjamin Logan (Bellefontaine),7,0,,
2,Willard (Willard),37,Plymouth (Plymouth),16,0,,
2,Wilmington (Wilmington),24,Miami Trace (Washington Court House),21,0,,
2,Withrow (Cincinnati),29,Springboro (Springboro),10,0,,
2,Woodmore (Elmore),7,Montpelier (Montpelier),9,0,,
2,Wooster (Wooster),13,Wadsworth (Wadsworth),45,0,,
2,Worthington Kilbourne (Columbus),9,Thomas Worthington (Worthington),28,0,,
2,Xenia (Xenia),37,West Carrollton (West Carrollton),7,0,,
2,Clark Montessori (Cincinnati),44,Fayetteville (Fayetteville),14,0,,
2,Riverview East Academy (Cincinnati),0,New Miami (Hamilton),1,0,,
2,Cincinnati College Prep (Cincinnati),22,Summit Country Day (Cincinnati),9,0,,
2,Gamble Montessori (Cincinnati),6,Madison (Middletown),21,0,,
2,Dohn Community (Cincinnati),14,Holy Cross (Covington),32,0,,KY
2,Southern Buckeye (club) (Russellville),6,Lockland (Lockland),54,0,,
2,Middletown Christian (club) (Franklin),0,North College Hill (Cincinnati),20,0,,
2,Clay-Battelle (Blacksville),22,Hundred (Hundred),26,0,WV,WV
2,Greenbrier East,7,Point Pleasant (Point Pleasant),26,0,WV,WV
2,Hedgesville,0,Wheeling Park (Wheeling),56,0,WV,WV
2,James Monroe,45,Wheeling Central Catholic (Wheeling),32,0,WV,WV
2,John Marshall (Glen Dale),7,University,42,0,WV,WV
2,Madonna (Weirton),32,Wellsville (Wellsville),0,0,WV,
2,Oak Glen (New Cumberland),7,Weir (Weirton),38,0,WV,WV
2,Parkersburg (Parkersburg),56,Saint Albans,0,0,WV,WV
2,Parkersburg South (Parkersburg),83,Capital (Charleston),26,0,WV,WV
2,Ripley (Ripley),0,Brooke (Wellsburg),48,0,WV,WV
2,South Charleston,0,Morgantown (Morgantown),65,0,WV,WV
2,Tucker County,57,Pocahontas County,8,0,WV,WV
2,Valley (Wetzel) (Pine Grove),40,Tygarts Valley,7,0,WV,WV
2,Van (Van),12,Meadow Bridge,24,0,WV,WV
2,Williamstown (Williamstown),62,Ravenswood,6,0,WV,WV
2,Beechwood,50,Campbell County (Alexandria),7,0,KY,KY
2,Bell County,60,Boyd County (Ashland),41,0,KY,KY
2,Bellevue,6,Trimble County,8,0,KY,KY
2,Calloway County,14,Murray,35,0,KY,KY
2,Conner,7,Ryle (Union),28,0,KY,KY
2,Covington Catholic (Park Hills),35,Highlands (Fort Thomas),21,0,KY,KY
2,Dixie Heights (Covington),33,Hughes (Cincinnati),8,0,KY,
2,George Rogers Clark,53,Belfry (Belfry),27,1,KY,KY
2,Henry Clay,2,Cooper (Union),42,0,KY,KY
2,Newport (Newport),48,Holmes (Covington),6,0,KY,KY
2,Paintsville,12,Paris,58,0,KY,KY
2,Raceland (Raceland),40,Letcher County Central,20,0,KY,KY
2,Walton-Verona (Walton),7,Newport Central Catholic,42,0,KY,KY
2,Bridgman,28,Concord,12,0,MI,MI
2,Camden-Frontier,16,Bellevue,36,0,MI,MI
2,Detroit Central,6,Detroit Edison PSA Early College (Detroit),38,0,MI,MI
2,Detroit Denby,54,Detroit Osborn,0,0,MI,MI
2,Montrose,27,Riverview Gabriel Richard (Riverview),15,0,MI,MI
2,Morenci,14,Toledo Christian (Toledo),56,0,MI,
2,Ottawa Lake-Whiteford,28,Blissfield,21,0,MI,MI
2,Petersburg-Summerfield,14,Waterford Our Lady,7,0,MI,MI
